region_id,association_id,route_id,origin,via,destination
1002,800156,702950,Alexandra Pan Africa Taxi Rank,Mokopane,Pietersburg Indian Complex
1002,800156,702952,Alexandra Pan Africa Taxi Rank,Pienaarsriver,Pietersburg
1002,800156,702954,Pretoria Bosman Taxi Rank,Kranskop Plaza,Polokwane Rural
1002,800156,702956,Alexandra Pan Africa Taxi Rank,"M1, N1",Lebowakgomo
1002,800156,702958,Alexandra Pan Africa Taxi Rank,Pass Kyalami,Diepsloot Taxi Rank
1002,800156,702960,Alexandra Pan Africa Taxi Rank,N1 South,Diepsloolt Taxi Rank
1002,800156,702962,Alexandra Pan Africa Taxi Rank,N1,Zebediela Taxi Rank
1002,800156,702964,Alexandra Pan African Taxi Ran K,N1,Diepsloot Taxi Rank
1002,800156,702966,Noord Street Taxi Rank,M1,Brits Main Taxi Rank
1002,800156,702968,Alexandra Pan Africa Taxi Rank,81,Giyane Taxi Rank
1002,800156,702970,Alexandra Pan Africa Taxi Rank,N1,Tzaneen Taxi Rank
1002,800156,702972,Pretoria Bosman Taxi Rank,Kranskop Plaza,Pietersburg Indian Complex Temporary Allocated Taxi Rank
1002,800158,702974,Vlakfontein Taxi Rank,Columbine Avenue,Loveday Str A (Loveday & Commissioner) Taxi Rank
1002,800158,702976,Vlakfontein Taxi Rank,Swartkopppies Road,Alberton ( Padstow & Voortrekker ) Taxi Rank
1002,800158,702978,Lenasia South Ext 4 (Endies & Shervield),Commissioner Street,Johannesburg (Loveday & Commissioner)Taxi Rank
1002,800158,702980,Lenasia South Ext 4 (Endies & Shervield),N12,Johannesburg (Loveday & Commissioner) Taxi Rank
1002,800158,702982,Thembalihle Lenasia Ext 9 (Caphella Str Etx 9),Village Street,Johannesburg (Loveday & Commissioner) Taxi Rank
1002,800158,702984,Lenasia Taxi Rank,Potchefstroom,Klerksdorp Taxi Rank(Klerksdorp
1002,800158,702986,Lenasia Taxi Rank,Bloemhof,Taung Taxi Rank
1002,800158,702988,Lenasia Taxi Rank,Shweizer Reineke,Taung Taxi Rank
1002,800158,702990,Lenasia Taxi Rank,Vryburg,Taung Taxi Rank
1002,800160,702992,Lenasia Top Shops Taxi Rank,554,Kliptown Taxi Rank
1002,800160,702994,Lenasia Top Shops Taxi Rank,Sagittarius Street,"All Extensions
Lenasia / Vlakfontein
(Local Operation)"
1002,800160,702996,Lenasia Top A Shops Taxi Rank,Dimple Street,"All Extension
Lenasia / Vlakfontein"
1002,800160,702998,Lenasia Top A Shops Taxi Rank,Bengal Street,"All Extensions
Lenasia / Vlakfontein
(Local Operation)"
1002,800160,703000,Lenasia Top A Shop Taxi Rank,558,"Lenasia South
Temporary Allocated Taxi
Rank"
1002,800160,703002,Zakaria Park Taxi Rank,M1,"Johannesburg (Loveday &
Commissioner) Taxi Rank"
1002,800160,703004,Lenasia Top Shops A Taxi Rank,N1,"Johannebsurg
(Loveday & Commissioner)
Taxi Rank"
1002,800160,703006,Lenasia Top Shops A Taxi Rank,Golden Highway,"Johannesburg
(Loveday & Commissioner)
Taxi Rank"
1002,800160,703008,Lenasia Top Shops A Taxi Rank,Moroka Bypass,"Johannesburg
(Loveday & Commissioner)
Taxi Rank"
1002,800160,703010,Lenasia Top Shops A Taxi Rank,Moroka Bypass,"Johannesburg
(Loveday & Commissioner)"
1002,800160,703012,Vlakfontein Temporary Allocated Taxi Rank,Peggy Vera Road,Kibler Park Taxi Rank
1002,800160,703014,,,
1002,800160,703016,Lenasia Main Taxi Rank,Proceed Into R554,Eikenhoff Shopping Center Taxi Rank
1002,800162,703018,Johannesburg (De Villiers Street),N12 - N14,Mafikeng
1002,800162,703020,Johannesburg Park City Taxi Rank,Magaliesburg,Bradford Park Taxi Rank
1002,800162,703022,Park City Main Taxi Rank,24,Bradford Park Taxi Rank
1002,800162,703024,Randburg Main Taxi Rank,N47,Kopela Village Taxi Rank
1002,800164,703026,Johannesburg Park City Taxi Rank,Settlers,Lebowakgomo Taxi Rank
1002,800164,703030,Vereeniging Main Taxi Rank,Zebediela Taxi Rank,Sebokeng Motlalepula Taxi Rank
1002,800164,703032,"Pretoria Dairy Mall Main Taxi
Rank",N1 North,"Lebowakgomo
Taxi Rank"
1002,800166,703034,Johannesburg Park City Main Taxi Rank,Skhemelele Shopping Centre Temporary Allocated Taxi Rank,Jozini (Kangwanase Taxi Rank
1002,800166,703036,Johannesburg Park City Main Taxi Rank,"Piet Retief, Pongola",Jozini Taxi Rank
1002,800166,703038,Johannesburg Park City Main Taxi Rank,Ngwavuma Spar Shopping Centre,(Ngwavuma)Jozini Taxi Rank
1002,800166,703040,Johannesburg Park City Taxi Rank,"Springs,Benoni,Boksburg,Germiston",(Ngwavuma)Jozini Taxi Rank
1002,800168,703042,Dube Station,Mezodo Temporary,Van Onselen 
1002,800168,703044,Dube Station,"Maseru Street,",Van Onselen
1002,800168,703046,Dube Station Taxi Rank ,Mezodo Technical College,Van Onselen (Meadowlands
1002,800168,703048,Mzimhlophe Hostel (Modise & Fox Lake Str),Mnisi Street,Van Onselen (Dobsonville
1002,800168,703050,Mzimhlophe Hostel,Hekroodt Circle,Van Onselen
1002,800168,703056,Roodepoort - Van Onselen ,Modise Road,Baragwanath Hospital Main Taxi
1002,800168,703058,Phefeni Taxi Rank ,New Canada Road,Croesus B (Edison & Kelvin
1002,800168,703060,Phefeni Taxi Rank,Main Road,Croesus B 
1002,800168,703066,Roodepoort - Van Onselen ,Deville Road,Johannesburg Taxi Rank
1002,800168,703068,Ndingilizi B (Matlala Drive),Metro Mall,Johannesburg Metro Mall Taxi
1002,800168,703070,Meadowlands ,Hill Street,Randburg Taxi Rank
1002,800168,703072,Meadowlands (Zone1-10) (Diepkloof),Maraisburg Road Drop,Randburg Taxi Rank
1002,800168,703074,Fordsburg (Central Region) ,Klein Street,Johannesburg Taxi Rank
1002,800168,703076,Fordsburg (Central Region),"Plein Street,",Johannesburg Taxi Rank
1002,800168,703078,Hekroodt (Meadowlands (Zone1-10)),Westex Street,Jeppe Station Taxi Rank
1002,800168,703080,"Carr (Orlando West) (Origin),",Ntemi Piliso Street,Nugget & Commissioner (Nugget &
1002,800168,703082,Phefeni Taxi Rank,Boyseen Street,Johannesburg Metro Mall Taxi
1002,800168,703084,Meadowlands (Zone1-10) (Diepkloof ),Mertz Street,Booysens C (Booysens & Menz
1002,800168,703086,Meadowlands (Zone1-10) (Diepkloof ),Main Reef,End - Jeppe (Destination
1002,800168,703088,Meadowlands (Zone1-10) (Diepkloof ),,Fordsburg (Central Region)
1002,800168,703090,Meadowlands (Zone1-10) (Diepkloof ),Modise Street,Johannesburg Taxi Rank
1002,800168,703092,Meadowlands (Zone1-10) (Diepkloof ),Market Street,Biccard (Johannesburg
1002,800170,703094,Midrand Taxi Rank,562,Olifantsfontein Taxi Rank
1002,800170,703096,Midrand Main Taxi Rank,Olifantsfontein Road,Winnie Mandela Taxi Rank
1002,800170,703098,Midrand Taxi Rank,Modderfontein Road,Thiteng Taxi Rank
1002,800170,703100,Midrand Taxi Rank,Gallagher Avenue,Thiteng Taxi Rank
1002,800170,703102,Midrand Taxi Rank,Republic Road,Thiteng Taxi Rank
1002,800170,703104,Midrand Taxi Rank,Brian Street,Moriting Taxi Rank
1002,800170,703106,Moriting Taxi Rank,Axle Drive,Midrand Taxi Rank
1002,800170,703108,Midrand Taxi Rank,Olifansfontein Road,Hospital View Tank Rank
1002,800170,703110,Midrand Taxi Rank,Modderfontein Road,Phomolong Taxi Rank
1002,800170,703112,Midrand Taxi Rank,N14,Belle Ombre Main Taxi Rank
1002,800170,703114,Midrand Taxi Rank,Old Johannesburg,Swartkop Taxi Rank
1002,800170,703116,Midrand Taxi Rank,John Foster Drive,Swartkop Taxi Rank
1002,800170,703118,Thitheng Taxi Rank,Chloorkop Road,Kyalami Taxi Rank
1002,800170,703120,Kyalami Taxi Rank,Alexandra Road,Thitheng Taxi Rank
1002,800170,703122,Olifantsfontein Taxi Rank,Sterkfontein Road,"Sterkfontein Temporary
Allocated Taxi Rank"
1002,800170,703124,Meriting Taxi Rank,Porcelain Drive,Olifantsfontein Taxi Rank
1002,800170,703126,Gpcoj(Midta)5711.A1,Mazibuko Drive,Olifantsfontein Taxi Rank
1002,800170,703128,Winnie Mandela Taxi Rank,562,Olifantsfontein Taxi Rank
1002,800170,703130,Olifantsfontein Taxi Rank,562,"Midrand Stop Eleven 11
Temporary Taxi Rank"
1002,800170,703132,Thitheng Taxi Rank,Modderfontein Road,Midrand Taxi Rank
1002,800172,703134,Wynberg Pan Africa Taxi Rank,N1 (Hammanskraal),Lefiso Temporary Allocated Taxi Rank In (Moretele Two)
1002,800172,703136,Wynberg Pan Africa Taxi Rank,N1 (Pienaarsrivier),Senotlelo Taxi Rank
1002,800174,703138,Mofolo Sizwe Store Taxi Rank,Pat Mbatha,Jeppe Station Taxi Rank
1002,800174,703140,Mofolo Sizwe Store Taxi Rank,Sofasonke Street,Jeppe Station Taxi Rank
1002,800174,703142,Mofolo Sizwe Store Taxi Rank,"Mtipa Street,",Jeppe Station Taxi Rank
1002,800174,703144,Mofolo Sizwe Store Taxi Rank,"Kumalo Main Road, Continue",Jeppe Station Taxi Rank @
1002,800174,703146,Molapo/ Rockville Temporary,"Moroka Nancefield Road,",Highgate Shopping Centre Taxi Rank
1002,800174,703148,Molapo / Rockville ,"Kumalo Main Road,",Highgate Shopping Centre
1002,800174,703150,Molapo / Rockville ,"Klipspruit Valley Main Road,",Highgate Shopping Centre Taxi
1002,800174,703152,Central Western Jabavu Makapane Street Taxi Rank ,"Mahalefele Road,",Highgate Shopping
1002,800174,703154,Regina Moond(Rockville) (Old Potch & Roodepoort),"Klipspruit Valley Main Road,",Highgate Shopping Centre
1002,800174,703156,Molapo / Rockville ,"Mahalefele Road,",Highgate Shopping Centre Taxi
1002,800174,703158,Molapo / Rockville ,"New Canada Road,",Highgate Shopping Centre Taxi
1002,800174,703160,Kwa-Metha Temporary Allocated Taxi Rank,"Mooki Street,",Highgate Shopping Centre Taxi
1002,800174,703162,Orlando West Riverside Taxi Rank,"Roodepoort Road,",Chiawelo Fananani 
1002,800174,703164,Pietersburg Store ,Phera Street,Dube Station Taxi Rank 
1002,800174,703166,Pietersburg Store Temporary Allocated Taxi Rank,,Dube Station Taxi Rank @ C/O Kumalo
1002,800174,703168,(Pietersburg Store Temporary Allocated Taxi Rank),Mwasi Street,Dube Station Taxi Rank @ C/O Kumalo
1002,800174,703170,Molapo Grounds Informal Taxi Rank,"Sofasonke Street,",Johannesburg Noord Street Temporary Allocated Taxi Rank
1002,800174,703172,Central Western Jabavu Makapane Street Taxi Rank,New Canada Road,Johannesburg Metro Mall Taxi
1002,800174,703174,Mofolo Sizwe Store Taxi Rank,Kumalo Main Road,Jeppe Station Taxi Rank 
1002,800174,703176,Molapo / Rockville ,"Mtipa Street,",Jeppe Station
1002,800174,703178,Molapo Grounds Informal Taxi,"Leselinyana Street,",Orlando West Riverside Taxi Rank
1002,800174,703180,Molapo / Rockville ,"Moroka Nancefield Road,",Jeppe Station (John Page & Main Str)
1002,800174,703182,Molapo / Rockville,"Sofasonke Street,",Jeppe Station (John Page & Main Str)
1002,800174,703184,Central Western Jabavu Makapane Street Taxi Rank ,"Machaba Drive,",Orlando West Riverside Taxi Rank
1002,800174,703186,Rockville (Pietersburg Taxi Rank),"Mlangeni Street,",Orlando West Riverside Taxi Rank
1002,800174,703188,Rockville (Pietersburg Taxi Rank),Mzilikatse Street,Orlando West Riverside Taxi Rank
1002,800174,703190,Central Western Jabavu Makapane Street Taxi Rank,Phera Street,Nancefield Station Taxi Rank
1002,800174,703192,Dube Station Taxi Rank,"Potchefstroom Main Road,",Chiawelo Fananani
1002,800174,703194,Central Western Jabavu Makapane Street Taxi Rank ,Soweto Highway,Page Drive And Main Stree
1002,800174,703196,Central Western Jabavu Makapane Street Taxi Rank ,Mooki Street,Page Drive And Main Street) (Destination
1002,800174,703198,Molapo Grounds Informal Taxi Rank,Market Street,Jeppe Station Taxi Rank 
1002,800174,703200,Molapo Grounds Informal Taxi Rank ,Moroka Nancefield,Jeppe Station Taxi Rank @ C/O John
1002,800174,703202,Molapo Grounds Informal Taxi,Nancefield Road,Jeppe Station Taxi Rank @ C/O John
1002,800174,703204,Nancefield Station Taxi Rank,Roodepoort Road,Dube Station Taxi Rank
1002,800174,703206,Nancefield Klipspruit Extension 2 Informal Taxi Rank,Pat Mbatha,Jeppe Station Taxi Rank
1002,800174,703208,Dube Station Taxi Rank ,"Bezuidenhout Street,",Jeppe Station Taxi Rank
1002,800174,703210,Makhetha Garage (Phefeni) Taxi,Ezuidenhout Street,Jeppe Station Taxi Rank @
1002,800174,703212,Uncle Toms Hall Taxi Rank ,"Market Street,",Jeppe Station Taxi Rank 
1002,800176,703214,Noord Street Taxi Rank,N12-N4,Maake Taxi
1002,800176,703216,Denneboom Station,Grobblersdal,Maake Taxi Rank
1002,800178,703218,Noordgesig Main Taxi Rank,Main Road,Johannesburg Metro Mall Taxi Rank 
1002,800178,703220,Noordgesig Main Taxi Rank,Jerome Avenue,Johannesburg Metro Mall Taxi
1002,800178,703222,Noordgesig Main Taxi Rank,President Street,Johannesburg Metro Mall Taxi
1002,800178,703224,Noordgesig Main Taxi Rank,Central Avenue,Johannesburg Metro Mall Taxi
1002,800178,703226,Noordgesig Main Taxi Rank,"Granville Avenue,",Robertsville Taxi Rank (Lea Glen)
1002,800178,703228,Noordgesig Main Taxi Rank,Granville Avenue,Robertsville Taxi Rank (Lea Glen)
1002,800178,703230,Noordgesig Main Taxi Rank,Sherwell Street,Johannesburg Metro Mall Taxi
1002,800178,703232,Noordgesig Main Taxi Rank,Kelvin Street,Helen Joseph Hospital Taxi Rank
1002,800178,703234,Noordgesig Main Taxi Rank,New Canada Road,Highgate Shopping Centre Taxi
1002,800180,703236,Orange Farm Ext. 2,N1,Croesus Taxi Rank
1002,800180,703238,Finetown Taxi Rank,M1,Johannesburg Bree Street-Nugget Street Temporary Allocated Taxi Rank
1002,800180,703240,Orange Farm Taxi Rank,Main Road,Thokoza Hospital Taxi Rank
1002,800180,703242,Orange Farm Extension 10 Taxi Rank,M1,Johannesburg Banket Street- Hancock Street Taxi Rank
1002,800180,703244,Orange Farm Extension 10 Taxi Rank,M1,Johannesburg Metro Mall Taxi Rank
1002,800180,703246,Extension 10 Orange Farm,Golden Highway,Metro Mall Taxi Rank
1002,800180,703248,Orange Farm Extension 10 Taxi Rank,82,Vereeniging Tuxido Junxion
1002,800180,703250,Orange Farm Extension 10 Taxi Rank,551,Meyerton Taxi Rank (Meyerton)
1002,800180,703252,Finetown B Taxi Rank,557,Johannesburg Metro Malltaxi Rank
1002,800180,703254,Finetown B Taxi Rank,557,Jhb Enter Metro Mall Taxi Rank
1002,800180,703256,Orange Farm Extension 2 Taxi Rank,M1,Hancock And Claim Street Taxi Rank
1002,800180,703258,Orange Farm Blue Taxi Rank,M1 North,Hancock And Claim Street Taxi Rank
1002,800180,703260,Orange Farm Blue Taxi Rank,Booysens Road,Johannesburg Metro Mall Taxi Rank
1002,800180,703262,Orange Farm Blue Taxi Rank,Booysens Road,Faraday Taxi Rank
1002,800180,703264,Orange Farm Blue Taxi Rank,East Street,Baragwanath Hospital Main Taxi Rank
1002,800180,703266,Orange Farm Taxi Rank,"R553,",Boipatong Taxi Rank
1002,800180,703268,Stredford Station Taxi Rank,Golden Highway,Evaton Main Taxi Rank(Bus Terminus 
1002,800180,703270,Orange Farm Blue Taxi Rank,Stratford Station,Orange Farm Local
1002,800180,703272,Orange Farm Thulamntwana Taxi Rank,Golden Highway,"Lenasia Station Main Taxi
Rank"
1002,800180,703274,Orange Farm Blue Taxi Rank,Golden Highway,Lenasia B Taxi Rank
1002,800182,703276,East Rand Station,Commisioner Street,Benoni Station
1002,800182,703278,Johannesburg Park City Taxi Rank,N1-R101,Rsa Café Roadhouse Temporary Allocated Taxi Rank
1002,800182,703280,Johannesburg Park City Taxi Rank,N1-R101,Rsa Café Roadhouse Temporary Allocated Taxi Rank
1002,800184,703282,Johannesburg Park City Taxi Rank,Bronkhorstspruit,Jane Furse Taxi Rank
1002,800184,703284,Johanneburg Park City Taxi Rank,N12,Burgersfort Taxi Rank
1002,800184,703286,Johanneburg Park City Taxi Rank,,Apel Taxi Rank
1002,800186,703288,Phefeni Taxi Rank,Commando Road,Bosmont Station Taxi Rank
1002,800186,703290,Phefeni Taxi Rank,Nkwanca Street,Bosmont Station Taxi Rank
1002,800186,703292,Phefeni Taxi Rank,Modise Street,Newlands Taxi Rank
1002,800186,703294,Phefeni Taxi Rank,Main Road,Newlands Taxi Rank
1002,800186,703296,Phefeni Taxi Rank,Commando Road,Rand Park
1002,800186,703298,Phefeni Taxi Rank,Moleleki Street,Rand Park
1002,800186,703300,Phefeni Taxi Rank,Martha Louw Street,Jorissen Taxi Rank
1002,800186,703302,Phefeni Taxi Rank,Eighth Street,Jorissen Taxi Rank
1002,800186,703304,Phefeni Taxi Rank,Main Reef Road,Robertsville Taxi Rank (
1002,800186,703306,Phefeni Taxi Rank,Modise Street,Croesus Taxi Rank
1002,800186,703308,Phefeni Taxi Rank,Fuel Road,Auckland Park
1002,800186,703310,Phefeni Taxi Rank,Martha Louw Street,Orlando Stadium
1002,800186,703312,Phefeni Taxi Rank,Carr Street,Mzimhlophe Station
1002,800186,703314,Coronation,Main Reef Road,Robertsville Taxi Rank
1002,800188,703316,Rabie Ridge Ext,,Alexandra
1002,800188,703318,Khayalami,,Alexandra
1002,800188,703320,Ebony Park,,Alexandra
1002,800188,703322,Ebony Park,,Johannesburg
1002,800188,703324,Ebony Park,,Midrand
1002,800188,703326,Ebony Park,,Khayalami
1002,800188,703328,Rabie Ridge,Pretoria Main Road,Sandton Taxi Rank
1002,800188,703330,Rabie Ridge,M1 South,Sandton Taxi Rank
1002,800188,703332,Ebony Park (Rabie Ridge) Taxi Rank,M1 Free Way,Plein Street And Twist Street
1002,800188,703334,Ebony Park (Rabie Ridge) Taxi Rank,M1 Free Way,Johannesburg Plein And Twist
1002,800188,703336,Rabie Ridge,Midrand,Alexandra
1002,800188,703338,Rabie Ridge Taxi Rank,Dale Road,Midrand Main Taxi Rank
1002,800188,703340,Rabie Ridge Taxi Rank,K101,Midrand Main Taxi Rank
1002,800188,703342,Rabie Ridge Taxi Rank,Olifantsfontein Road,Midrand Main Taxi Rank
1002,800188,703344,Rabie Ridge Taxi Rank,Old Pretoria Road,Midrand Main Taxi Rank
1002,800188,703346,Rabie Ridge Extension Taxi Rank,Old Pretoria Main Road,Alexandra Pan Africa Taxi Rank
1002,800188,703348,Rabie Ridge Extension Taxi Rank,Malboro Off Ramp,Alexandra Pan Africa Taxi Rank
1002,800188,703350,Kaalfontein Taxi Rank,Allandale Road,Vorna Valley Taxi Rank
1002,800188,703352,Kaalfontein Taxi Rank,Dale Road,Midrand Main Taxi Rank
1002,800188,703354,Rabie Ridge Taxi Rank,Dale Road,Midrand Main Taxi Rank
1002,800188,703356,Rabie Ridge Taxi Rank,Dale Road,Midrand Main Taxi Rank
1002,800188,703358,Rabie Ridge,,Alexandra
1002,800188,703360,Ebony Park Ext 2 Taxi Rank,"Dale Road,",Midrand Main Taxi Rank
1002,800188,703362,Ebony Park Ext 2 Taxi Rank,Modderfontein (M38) Road,Kempton Park Main Taxi Rank
1002,800188,703364,Ebony Park Ext 2 Taxi Rank,Old Pretoria Main Road,Alexandra Pan Africa Taxi Rank
1002,800188,703366,Ebony Park Ext 2 Taxi Rank,M1 National Free Way,Alexandra Pan Africa Taxi Rank
1002,800188,703368,Ebony Park Ext 2 Taxi Rank,Dane Road,Kyalami Shopping Center Taxi Rank  
1002,800188,703370,Kyalami Shopping Center Taxi Rank,Woodmead (R55) Road,Alexandra Pan Africa Taxi Rank
1002,800188,703372,Rabie Ridge Extension Taxi Rank,Bluehill Stop 9 Taxi Rank,Kyalami
1002,800188,703374,Rabie Ridge Taxi Rank,Dale Road,Midrand Corporate Park Shopping Center Taxi Rank
1002,800188,703376,Rabie Ridge Taxi Rank,Fascine Road,Midrand Corporate Park Shopping Center Taxi Rank
1002,800188,703378,Rabie Ridge Taxi Rank,Allandale Road,Kyalami Shopping Center Taxi Rank
1002,800188,703380,Rabie Ridge,,Kempton Park
1002,800188,703382,Rabie Ridge Taxi Rank,Le Roux Avenue,Kyalami Shopping Center Taxi Rank
1002,800188,703384,Rabie Ridge Taxi Rank,Dale Road,Midrand Main Taxi Rank
1002,800188,703386,Rabie Ridge Taxi Rank,Allandale Road,Midrand Main Taxi Rank
1002,800188,703388,Rabie Ridge Taxi Rank,Zuurfontein Road (M39),Kempton Park Main Taxi Rank
1002,800188,703390,Rabie Ridge Taxi Rank,Fascine Road,Kempton Park Main Taxi Rank
1002,800188,703392,Rabie Ridge Main Taxi Rank,Old Pretoria Main Road,Alexandra Pan Africa Taxi Rank
1002,800188,703394,Rabie Ridge Main Taxi Rank,M1 Free Way,Alexandra Pan Africa Taxi Rank
1002,800188,703396,Rabie Ridge Taxi Rank,Houghton Drive,Johannesburg Plein And Twist Street
1002,800188,703398,Rabie Ridge Taxi Rank,M1 South Free Way,Johannesburg Plein And Twist Street
1002,800188,703400,Rabie Ridge,Midrand / Kyalami,Alexandra
1002,800188,703402,Rabie Ridge Ext,,Alexandra
1002,800188,703404,Rabie Ridge Ext,,Alexandra
1002,800188,703406,Rabie Ridge Ext,,Alexandra
1002,800188,703408,Rabie Ridge Ext,,Alexandra
1002,800188,703410,Rabie Ridge Ext,,Alexandra
1002,800190,703414,Diepsloot Taxi Rank,Naboomspruit,Polokwane Centre
1002,800190,703416,Diepsloot Taxi Rank,Carousel,Polokwane Centre Taxi Rank
1002,800190,703418,Diepsloot Main Taxi Rank,Carousel,Indian Centre Taxi Rank
1002,800190,703420,Randburg Mall Taxi Rank,Dover Street,Oxford Street
1002,800190,703422,Randburg Mall Taxi Rank,William Nicol Drive,"Fourways Temporary
Allocated Taxi Rank"
1002,800190,703424,Randburg Mall Taxi Rank,William Nicol Dr,"Lonehill
Shopping Complex Taxi
Rank"
1002,800190,703426,Honeydew,Boundary Road,"Temporary Allocated Taxi
Rank"
1002,800190,703428,Diepsloot Main Taxi Rank,"Jan Smuts Avenue,",Bree A (Bree Street)
1002,800190,703430,Diepsloot Main Taxi Rank,Witkoppen Road,Bree A (Bree Street)
1002,800190,703432,Diepsloot Taxi Rank,William Nicol Dr,Lonehill Shopping Centre
1002,800190,703434,Cresta Rank,Republic Road,"Randburg
Mall Taxi Rank"
1002,800190,703436,Cresta Mall,"Republic Road,",Randburg Mall Taxi Rank
1002,800190,703438,Randburg Mall Taxi Rank,Surrey Avenue,Spar (Honeydew Taxi Rank)
1002,800190,703440,Randburg Mall Taxi Rank,Republic Road,"Hillfox
Rank (Hendrick Potgieter Road)"
1002,800190,703442,Randburg Mall Taxi Rank,Ysterhout Drive,"Hillfox
Rank (Hendrick Potgieter Road)"
1002,800190,703444,Randburg Mall Taxi Rank,Ysterhout Drive,"Trade
Centre (Trade Centre(Constatia
Kloof))"
1002,800190,703446,Randburg Mall Taxi Rank,,"Hendrick
Verwoerd Drive - Boskruin"
1002,800190,703448,Randburg Mall Taxi Rank,Kent Street,"Lanseria
Renostespruit Taxi Rank"
1002,800190,703450,Randburg Taxi Mall,511,Sangiro Chicken Farm
1002,800190,703452,Randburg Mall Taxi Rank,C.R. Swart Drive,Riding Shopping Centre
1002,800190,703454,Randburg Mall Taxi Rank,Oxford Street,Riding Shopping Centre
1002,800190,703456,Randburg Mall Taxi Rank,Surrey Street,"Honeydew Ridge
Shopping Centre"
1002,800190,703458,Randburg Mall Taxi Rank,Cedar Avenue,"Lion
Park(Lanseria)"
1002,800190,703460,Randburg Mall Taxi Rank,William Nicol Drive,"Bryanston Temporary
Allocated Taxi Rank"
1002,800190,703462,Sandringham Main Taxi Rank,C.R. Swart,Strydom Park Taxi Rank
1002,800190,703464,Sandringham Main Taxi Rank,Beyers Naude Drive,Strydom Park Taxi Rank
1002,800190,703466,Zevenfontein Taxi Rank,512,Kyasand Industrial
1002,800190,703468,Zewefontein Taxi Rank,Murlbarton Dr,"Lonehill Shopping
Complex Taxi Rank"
1002,800190,703470,Diepsloot Main Taxi Rank,Witkoppen Road,Honeydew Taxi Rank
1002,800190,703472,Diepsloot Main Taxi Rank,Walton Street,Midrand Main Taxi Rank
1002,800190,703474,Diepsloot Main Taxi Rank,Caracal Road,"Lonehill Shopping
Complex Taxi Rank"
1002,800190,703476,Diepsloot Main Taxi Rank,William Nicol,Strijdompark B
1002,800190,703478,Zewefontein Taxi Rank,"Witkoppen
Road",Honeydew Taxi Rank
1002,800190,703480,Zewefontein Taxi Rank,55,Midrand Main Taxi Rank
1002,800190,703482,Randburg Main Taxi Rank,Witkoppen Road,Inanda Main Taxi Rank
1002,800190,703484,Randburg Main Taxi Rank,Main Road,Diepsloot Main Taxi Rank
1002,800190,703486,Diepsloot Main Taxi Rank,Chartwell,Randburg Main Taxi Rank
1002,800190,703488,Diepsloot Main Taxi Rank,R512,Randburg Main Taxi Rank
1002,800190,703490,Diepsloot Main Taxi Rank,R564 Witkoppen Road,Inanda (Kya Sand Road)
1002,800190,703492,Diepsloot Main Taxi Rank,Left On R114,Inanda Taxi Rank
1002,800190,703494,Diepsloot Main Taxi Rank,M1 North,Plein Street-Quartz Street Temporary Allocated Taxi Rank
1002,800190,703496,Diepsloot Main Taxi Rank,Right On R564 Witkoppen Road,Juskei Park Taxi Rank
1002,800190,703498,Diepsloot Main Taxi Rank,Left On R114,Juskei Park Taxi Rank
1002,800190,703500,Diepsloot Main Taxi Rank,Leslie Street,Fourways Shopping Centre Main Taxi Rank
1002,800190,703502,Zewefontein (Zewefontein),Left On William Nicol Dr,Randburg Mall Taxi Rank
1002,800190,703504,Diepsloot Main Taxi Rank,Witkoppen Road,Rivonia Mews Taxi Rank
1002,800190,703506,Zewefontein Taxi Rank,N1 North,Johannesburg Metro Mall Taxi Rank
1002,800190,703508,Randburg Main Taxi Rank,M71 Main Road,Olievenhoutbosch Taxi Rank
1002,800190,703510,Olievenhoutbosch Taxi Rank,Hendrick Verwoerd Dr,Randburg Main Taxi Rank
1002,800190,703512,Olievenhoutbosch Taxi Rank,William Nicol Dr,Randburg Main Taxi Rank
1002,800190,703514,Post Office(Lanseria Airport),Hendrick Verwoerd Dr,Randburg Mall Taxi Rank
1002,800190,703516,Diepsloot Main Taxi Rank,Malboro Dr,Alexandra Pan Africa Taxi Rank
1002,800190,703518,Sandspruit Taxi Rank,Boundary Ave,Kya Sand (Bennie & Precision)
1002,800190,703520,Lanseria (Post Office) Taxi Rank,Louis Botha Ave,Plein Street-Quartz Street Temporary Taxi Rank
1002,800190,703522,Cosmo City Taxi Rank,Barry Hertzog,Johannesburg Metro Mall Taxi Rank
1002,800190,703524,Kyasand Informal Taxi Rank,1St Ave Linden,Johannesburg Metro Mall Taxi Rank
1002,800190,703526,Kyasand Taxi Rank,Bertha Str Over Mandela Bridge,Johannesburg Metro Mall Taxi Rank
1002,800190,703528,Cosmo City Taxi Rank,N1 North,Pretoria Dairy Mall Main Taxi Rank
1002,800190,703530,Honeydew Taxi Rank (Sandspruit),Left On R511,Pretoria Marabastad Station Main Taxi Rank
1002,800190,703532,Diepsloot Main Taxi Rank,Knoppieslaagte,Centurion Wierdpark Taxi Rank
1002,800190,703534,Diepsloot Main Taxi Rank,M55,Sunninghill Shopping Complex Taxi Rank
1002,800190,703536,Diepsloot Main Taxi Rank,Caracal Road,Sunninghill Shopping Complex Taxi Rank
1002,800190,703538,Cosmo City Taxi Rank,M1 South,Johannesburg Quartz Street Temporary Taxi Rank
1002,800190,703540,Diepsloot Main Taxi Rank,South Africa Drive,Alexandra Pan Africa Taxi Rank
